sentence,labels
the game that the ministers love,0
the officer next to the taxi drivers,0
the officer in front of the dancer,0
the game that the dancer hates,0
the customer behind the parent,0
the movie that the taxi drivers like,0
the show that the guards like,0
the customer across from the architect,0
the song by the architects,0
the painting from the parent,0
the farmer next to the architect,0
the senator behind the parent,0
the customer behind the guards,0
the song by the chefs,0
the farmer that the taxi driver loves,0
the farmer that the parent admires,0
the poem from the guard,0
the movie by the executives,0
the game that the dancers admire,0
the book from the architect,0
the teacher behind the chefs,0
the farmer that the guards love,0
the picture that the skaters like,0
the poem that the executive admires,0
the senator that the architect loves,0
the manager to the side of the dancers,0
the novel by the taxi drivers,0
the officer that the taxi driver admires,0
the painting that the taxi drivers love,0
the farmer in front of the executive,0
the surgeon next to the architects,0
the poem by the skaters,0
the manager that the skater hates,0
the pilot behind the architects,0
the surgeon that the minister admires,0
the consultant near the architect,0
the pilot that the ministers admire,0
the teacher that the executives like,0
the teacher that the dancer hates,0
the game from the skater,0
the officer across from the assistant,0
the officer that the assistant admires,0
the consultant across from the executives,0
the painting that the minister loves,0
the farmer that the ministers love,0
the consultant behind the dancer,0
the song that the architect likes,0
the pilot that the dancers like,0
the customer that the skater loves,0
the consultant that the architect likes,0
the consultant across from the ministers,0
the teacher that the assistants hate,0
the officer to the side of the minister,0
the officer to the side of the taxi driver,0
the manager next to the taxi driver,0
the teacher behind the assistant,0
the novel that the taxi driver loves,0
the senator near the executive,0
the teacher across from the skaters,0
the teacher that the dancers like,0
the senator that the parents like,0
the officer near the architect,0
the picture that the executives admire,0
the teacher in front of the architects,0
the book that the taxi driver admires,0
the author that the taxi driver loves,0
the manager that the minister likes,0
the surgeon that the dancer hates,0
the customer across from the skater,0
the movie that the minister admires,0
the surgeon to the side of the executives,0
the painting that the assistants love,0
the farmer that the minister loves,0
the senator in front of the skater,0
the show that the executive likes,0
the game that the dancers hate,0
the farmer behind the assistants,0
the pilot across from the architect,0
the picture that the taxi driver loves,0
the customer to the side of the dancer,0
the painting that the parents love,0
the officer that the guards hate,0
the poem by the minister,0
the show that the chefs hate,0
the farmer near the chef,0
the song that the assistant loves,0
the officer to the side of the taxi drivers,0
the farmer that the dancer hates,0
the pilot near the dancers,0
the teacher next to the executive,0
the manager that the architect likes,0
the manager next to the minister,0
the movie that the dancers admire,0
the surgeon behind the taxi driver,0
the pilot behind the parents,0
the farmer across from the assistants,0
the author behind the minister,0
the officer to the side of the skaters,0
the manager in front of the chef,0
the novel that the guard admires,0
the customer that the architects hate,0
the senator across from the parent,0
the consultant in front of the guard,0
the show by the executive,0
the teacher that the parents admire,0
the song from the minister,0
the game that the parents admire,0
the consultant near the chefs,0
the show that the assistant loves,0
the consultant near the parents,0
the novel that the executive admires,0
the senator next to the minister,0
the picture from the taxi driver,0
