,data,labels,counterfactual_data,var_0,counter_var_0,var_1,counter_var_1,aux_0,counter_aux_0,CF_Label_0,CF_FN_0,CF_Label_1,CF_FN_1
1350,114 23 100 75 113,36,114 9 42 46 113,23,9,13,15,8,19,38,var_0 counter_var_1 +,22,counter_var_0 var_1 +
1351,114 102 9 70 113,23,114 87 111 79 113,15,0,8,17,9,19,32,var_0 counter_var_1 +,8,counter_var_0 var_1 +
1352,114 35 8 57 113,32,114 29 76 54 113,6,0,26,23,8,7,29,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1353,114 6 8 57 113,32,114 63 24 35 113,6,5,26,4,8,1,10,var_0 counter_var_1 +,31,counter_var_0 var_1 +
1354,114 8 92 51 113,28,114 63 103 61 113,8,5,20,30,0,11,38,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1355,114 80 42 46 113,37,114 29 103 61 113,22,0,15,30,19,11,52,var_0 counter_var_1 +,15,counter_var_0 var_1 +
1356,114 41 23 98 113,17,114 0 105 111 113,12,0,5,18,0,13,30,var_0 counter_var_1 +,5,counter_var_0 var_1 +
1357,114 110 89 29 113,52,114 56 79 58 113,23,27,29,27,20,10,50,var_0 counter_var_1 +,56,counter_var_0 var_1 +
1358,114 76 76 54 113,41,114 44 40 76 113,18,15,23,14,7,17,32,var_0 counter_var_1 +,38,counter_var_0 var_1 +
1359,114 93 9 70 113,14,114 66 81 52 113,6,8,8,21,9,12,27,var_0 counter_var_1 +,16,counter_var_0 var_1 +
1360,114 18 29 17 113,35,114 58 22 12 113,18,0,17,12,6,22,30,var_0 counter_var_1 +,17,counter_var_0 var_1 +
1361,114 73 36 19 113,34,114 68 3 86 113,15,10,19,24,13,3,39,var_0 counter_var_1 +,29,counter_var_0 var_1 +
1362,114 61 3 86 113,27,114 17 17 112 113,3,17,24,19,3,17,22,var_0 counter_var_1 +,41,counter_var_0 var_1 +
1363,114 59 5 24 113,25,114 35 75 8 113,1,6,24,8,5,6,9,var_0 counter_var_1 +,30,counter_var_0 var_1 +
1364,114 45 76 54 113,39,114 20 88 16 113,16,20,23,16,7,19,32,var_0 counter_var_1 +,43,counter_var_0 var_1 +
1365,114 20 30 99 113,26,114 55 36 19 113,20,26,6,19,7,13,39,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1366,114 24 104 4 113,28,114 80 96 7 113,24,22,4,7,12,4,31,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1367,114 34 73 73 113,16,114 5 4 78 113,5,5,11,16,4,4,21,var_0 counter_var_1 +,16,counter_var_0 var_1 +
1368,114 58 34 47 113,16,114 61 66 88 113,0,3,16,26,11,20,26,var_0 counter_var_1 +,19,counter_var_0 var_1 +
1369,114 16 21 49 113,34,114 91 4 78 113,16,4,18,16,21,4,32,var_0 counter_var_1 +,22,counter_var_0 var_1 +
1370,114 99 61 89 113,39,114 93 16 21 113,12,6,27,21,15,16,33,var_0 counter_var_1 +,33,counter_var_0 var_1 +
1371,114 14 14 33 113,16,114 72 86 94 113,14,14,2,1,14,17,15,var_0 counter_var_1 +,16,counter_var_0 var_1 +
1372,114 73 112 13 113,28,114 85 81 52 113,15,27,13,21,20,12,36,var_0 counter_var_1 +,40,counter_var_0 var_1 +
1373,114 108 91 106 113,34,114 87 73 73 113,21,0,13,11,22,4,32,var_0 counter_var_1 +,13,counter_var_0 var_1 +
1374,114 84 25 20 113,46,114 32 103 61 113,26,3,20,30,2,11,56,var_0 counter_var_1 +,23,counter_var_0 var_1 +
1375,114 21 105 111 113,39,114 13 39 36 113,21,13,18,5,13,16,26,var_0 counter_var_1 +,31,counter_var_0 var_1 +
1376,114 14 6 64 113,16,114 37 21 49 113,14,8,2,18,6,21,32,var_0 counter_var_1 +,10,counter_var_0 var_1 +
1377,114 13 12 83 113,34,114 107 46 87 113,13,20,21,25,12,0,38,var_0 counter_var_1 +,41,counter_var_0 var_1 +
1378,114 60 24 35 113,6,114 65 54 53 113,2,7,4,22,1,8,24,var_0 counter_var_1 +,11,counter_var_0 var_1 +
1379,114 43 86 94 113,15,114 30 89 29 113,14,1,1,29,17,20,43,var_0 counter_var_1 +,2,counter_var_0 var_1 +
1380,114 57 68 71 113,37,114 108 46 87 113,28,21,9,25,22,0,53,var_0 counter_var_1 +,30,counter_var_0 var_1 +
1381,114 49 90 102 113,29,114 49 14 33 113,20,20,9,2,21,14,22,var_0 counter_var_1 +,29,counter_var_0 var_1 +
1382,114 78 92 51 113,40,114 53 87 60 113,20,24,20,29,0,18,49,var_0 counter_var_1 +,44,counter_var_0 var_1 +
1383,114 65 58 2 113,9,114 23 18 72 113,7,23,2,10,12,18,17,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1384,114 22 20 50 113,41,114 53 63 26 113,22,24,19,26,20,17,48,var_0 counter_var_1 +,43,counter_var_0 var_1 +
1385,114 26 67 80 113,44,114 46 37 110 113,26,17,18,17,21,14,43,var_0 counter_var_1 +,35,counter_var_0 var_1 +
1386,114 6 112 13 113,19,114 90 83 3 113,6,3,13,3,20,14,9,var_0 counter_var_1 +,16,counter_var_0 var_1 +
1387,114 55 103 61 113,56,114 48 112 13 113,26,19,30,13,11,20,39,var_0 counter_var_1 +,49,counter_var_0 var_1 +
1388,114 1 32 1 113,2,114 92 53 68 113,1,5,1,6,9,7,7,var_0 counter_var_1 +,6,counter_var_0 var_1 +
1389,114 44 19 15 113,30,114 64 35 37 113,15,6,15,6,19,12,21,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1390,114 76 108 85 113,41,114 49 47 93 113,18,20,23,0,16,1,18,var_0 counter_var_1 +,43,counter_var_0 var_1 +
1391,114 50 47 93 113,21,114 22 6 64 113,21,22,0,2,1,6,23,var_0 counter_var_1 +,22,counter_var_0 var_1 +
1392,114 85 33 14 113,41,114 75 22 12 113,27,17,14,12,10,22,39,var_0 counter_var_1 +,31,counter_var_0 var_1 +
1393,114 92 4 78 113,21,114 38 24 35 113,5,9,16,4,4,1,9,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1394,114 37 19 15 113,23,114 90 19 15 113,8,3,15,15,19,19,23,var_0 counter_var_1 +,18,counter_var_0 var_1 +
1395,114 23 35 37 113,29,114 105 98 74 113,23,18,6,12,12,6,35,var_0 counter_var_1 +,24,counter_var_0 var_1 +
1396,114 13 72 81 113,32,114 93 45 103 113,13,6,19,10,3,22,23,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1397,114 109 108 85 113,45,114 72 32 1 113,22,14,23,1,16,9,23,var_0 counter_var_1 +,37,counter_var_0 var_1 +
1398,114 66 108 85 113,31,114 54 80 48 113,8,25,23,17,16,11,25,var_0 counter_var_1 +,48,counter_var_0 var_1 +
1399,114 34 80 48 113,22,114 56 89 29 113,5,27,17,29,11,20,34,var_0 counter_var_1 +,44,counter_var_0 var_1 +
1400,114 31 48 95 113,4,114 61 13 18 113,2,3,2,18,2,13,20,var_0 counter_var_1 +,5,counter_var_0 var_1 +
1401,114 76 47 93 113,18,114 52 89 29 113,18,23,0,29,1,20,47,var_0 counter_var_1 +,23,counter_var_0 var_1 +
1402,114 102 76 54 113,38,114 19 28 55 113,15,19,23,24,7,5,39,var_0 counter_var_1 +,42,counter_var_0 var_1 +
1403,114 109 44 41 113,32,114 94 37 110 113,22,7,10,17,21,14,39,var_0 counter_var_1 +,17,counter_var_0 var_1 +
1404,114 21 98 74 113,33,114 9 53 68 113,21,9,12,6,6,7,27,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1405,114 52 82 90 113,51,114 32 106 56 113,23,3,28,25,13,14,48,var_0 counter_var_1 +,31,counter_var_0 var_1 +
1406,114 40 33 14 113,25,114 3 36 19 113,11,3,14,19,10,13,30,var_0 counter_var_1 +,17,counter_var_0 var_1 +
1407,114 103 61 89 113,43,114 13 35 37 113,16,13,27,6,15,12,22,var_0 counter_var_1 +,40,counter_var_0 var_1 +
1408,114 14 36 19 113,33,114 3 75 8 113,14,3,19,8,13,6,22,var_0 counter_var_1 +,22,counter_var_0 var_1 +
1409,114 9 12 83 113,30,114 98 111 79 113,9,11,21,17,12,19,26,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1410,114 111 39 36 113,29,114 86 80 48 113,24,28,5,17,16,11,41,var_0 counter_var_1 +,33,counter_var_0 var_1 +
1411,114 66 22 12 113,20,114 39 26 25 113,8,10,12,25,22,3,33,var_0 counter_var_1 +,22,counter_var_0 var_1 +
1412,114 106 78 107 113,33,114 2 23 98 113,19,2,14,5,9,0,24,var_0 counter_var_1 +,16,counter_var_0 var_1 +
1413,114 85 1 0 113,27,114 60 73 73 113,27,2,0,11,1,4,38,var_0 counter_var_1 +,2,counter_var_0 var_1 +
1414,114 110 23 98 113,28,114 109 91 106 113,23,22,5,13,0,22,36,var_0 counter_var_1 +,27,counter_var_0 var_1 +
1415,114 86 109 65 113,31,114 68 13 18 113,28,10,3,18,17,13,46,var_0 counter_var_1 +,13,counter_var_0 var_1 +
1416,114 31 6 64 113,4,114 104 24 35 113,2,17,2,4,6,1,6,var_0 counter_var_1 +,19,counter_var_0 var_1 +
1417,114 31 93 105 113,14,114 85 27 101 113,2,27,12,8,1,4,10,var_0 counter_var_1 +,39,counter_var_0 var_1 +
1418,114 11 16 21 113,32,114 49 97 23 113,11,20,21,23,16,5,34,var_0 counter_var_1 +,41,counter_var_0 var_1 +
1419,114 89 109 65 113,5,114 103 65 67 113,2,16,3,5,17,19,7,var_0 counter_var_1 +,19,counter_var_0 var_1 +
1420,114 25 71 100 113,32,114 65 104 4 113,25,7,7,4,2,12,29,var_0 counter_var_1 +,14,counter_var_0 var_1 +
1421,114 111 38 59 113,52,114 54 7 22 113,24,25,28,22,15,7,46,var_0 counter_var_1 +,53,counter_var_0 var_1 +
1422,114 38 35 37 113,15,114 16 30 99 113,9,16,6,6,12,7,15,var_0 counter_var_1 +,22,counter_var_0 var_1 +
1423,114 47 48 95 113,20,114 109 13 18 113,18,22,2,18,2,13,36,var_0 counter_var_1 +,24,counter_var_0 var_1 +
1424,114 28 112 13 113,41,114 33 21 49 113,28,4,13,18,20,21,46,var_0 counter_var_1 +,17,counter_var_0 var_1 +
1425,114 13 34 47 113,29,114 61 60 63 113,13,3,16,1,11,14,14,var_0 counter_var_1 +,19,counter_var_0 var_1 +
1426,114 53 69 104 113,35,114 23 42 46 113,24,23,11,15,0,19,39,var_0 counter_var_1 +,34,counter_var_0 var_1 +
1427,114 64 43 40 113,15,114 63 108 85 113,6,5,9,23,20,16,29,var_0 counter_var_1 +,14,counter_var_0 var_1 +
1428,114 33 24 35 113,8,114 1 75 8 113,4,1,4,8,1,6,12,var_0 counter_var_1 +,5,counter_var_0 var_1 +
1429,114 9 60 63 113,10,114 65 12 83 113,9,7,1,21,14,12,30,var_0 counter_var_1 +,8,counter_var_0 var_1 +
1430,114 22 69 104 113,33,114 39 31 82 113,22,10,11,20,0,8,42,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1431,114 5 86 94 113,6,114 102 32 1 113,5,15,1,1,17,9,6,var_0 counter_var_1 +,16,counter_var_0 var_1 +
1432,114 20 35 37 113,26,114 101 59 30 113,20,14,6,30,12,13,50,var_0 counter_var_1 +,20,counter_var_0 var_1 +
1433,114 7 63 26 113,33,114 58 49 32 113,7,0,26,1,17,3,8,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1434,114 10 8 57 113,36,114 31 61 89 113,10,2,26,27,8,15,37,var_0 counter_var_1 +,28,counter_var_0 var_1 +
1435,114 97 97 23 113,33,114 94 21 49 113,10,7,23,18,5,21,28,var_0 counter_var_1 +,30,counter_var_0 var_1 +
1436,114 33 103 61 113,34,114 65 108 85 113,4,7,30,23,11,16,27,var_0 counter_var_1 +,37,counter_var_0 var_1 +
1437,114 95 67 80 113,26,114 90 89 29 113,8,3,18,29,21,20,37,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1438,114 72 3 86 113,38,114 84 3 86 113,14,26,24,24,3,3,38,var_0 counter_var_1 +,50,counter_var_0 var_1 +
1439,114 14 31 82 113,34,114 16 25 20 113,14,16,20,20,8,2,34,var_0 counter_var_1 +,36,counter_var_0 var_1 +
1440,114 18 8 57 113,44,114 73 0 38 113,18,15,26,7,8,0,25,var_0 counter_var_1 +,41,counter_var_0 var_1 +
1441,114 79 29 17 113,38,114 11 13 18 113,21,11,17,18,6,13,39,var_0 counter_var_1 +,28,counter_var_0 var_1 +
1442,114 11 42 46 113,26,114 11 92 51 113,11,11,15,20,19,0,31,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1443,114 80 35 37 113,28,114 26 2 84 113,22,26,6,22,12,2,44,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1444,114 46 16 21 113,38,114 63 63 26 113,17,5,21,26,16,17,43,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1445,114 17 44 41 113,27,114 22 17 112 113,17,22,10,19,21,17,36,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1446,114 96 60 63 113,10,114 3 69 104 113,9,3,1,11,14,0,20,var_0 counter_var_1 +,4,counter_var_0 var_1 +
1447,114 25 45 103 113,35,114 71 92 51 113,25,13,10,20,22,0,45,var_0 counter_var_1 +,23,counter_var_0 var_1 +
1448,114 52 21 49 113,41,114 109 74 91 113,23,22,18,29,21,5,52,var_0 counter_var_1 +,40,counter_var_0 var_1 +
1449,114 56 38 59 113,55,114 58 44 41 113,27,0,28,10,15,21,37,var_0 counter_var_1 +,28,counter_var_0 var_1 +
1450,114 27 71 100 113,34,114 64 34 47 113,27,6,7,16,2,11,43,var_0 counter_var_1 +,13,counter_var_0 var_1 +
1451,114 25 21 49 113,43,114 57 22 12 113,25,28,18,12,21,22,37,var_0 counter_var_1 +,46,counter_var_0 var_1 +
1452,114 103 56 5 113,21,114 74 60 63 113,16,16,5,1,10,14,17,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1453,114 8 74 91 113,37,114 94 7 22 113,8,7,29,22,5,7,30,var_0 counter_var_1 +,36,counter_var_0 var_1 +
1454,114 102 62 43 113,27,114 26 45 103 113,15,26,12,10,16,22,25,var_0 counter_var_1 +,38,counter_var_0 var_1 +
1455,114 24 57 97 113,28,114 36 13 18 113,24,7,4,18,11,13,42,var_0 counter_var_1 +,11,counter_var_0 var_1 +
1456,114 99 45 103 113,22,114 39 32 1 113,12,10,10,1,22,9,13,var_0 counter_var_1 +,20,counter_var_0 var_1 +
1457,114 32 26 25 113,28,114 71 27 101 113,3,13,25,8,3,4,11,var_0 counter_var_1 +,38,counter_var_0 var_1 +
1458,114 103 50 27 113,43,114 79 32 1 113,16,21,27,1,4,9,17,var_0 counter_var_1 +,48,counter_var_0 var_1 +
1459,114 61 75 8 113,11,114 40 67 80 113,3,11,8,18,6,21,21,var_0 counter_var_1 +,19,counter_var_0 var_1 +
1460,114 103 7 22 113,38,114 23 90 102 113,16,23,22,9,7,21,25,var_0 counter_var_1 +,45,counter_var_0 var_1 +
1461,114 54 51 42 113,36,114 95 54 53 113,25,8,11,22,5,8,47,var_0 counter_var_1 +,19,counter_var_0 var_1 +
1462,114 42 96 7 113,20,114 98 54 53 113,13,11,7,22,4,8,35,var_0 counter_var_1 +,18,counter_var_0 var_1 +
1463,114 47 40 76 113,32,114 25 27 101 113,18,25,14,8,17,4,26,var_0 counter_var_1 +,39,counter_var_0 var_1 +
1464,114 93 111 79 113,23,114 69 102 45 113,6,11,17,14,19,10,20,var_0 counter_var_1 +,28,counter_var_0 var_1 +
1465,114 16 41 34 113,19,114 104 73 73 113,16,17,3,11,18,4,27,var_0 counter_var_1 +,20,counter_var_0 var_1 +
1466,114 13 17 112 113,32,114 106 104 4 113,13,19,19,4,17,12,17,var_0 counter_var_1 +,38,counter_var_0 var_1 +
1467,114 89 58 2 113,4,114 94 83 3 113,2,7,2,3,12,14,5,var_0 counter_var_1 +,9,counter_var_0 var_1 +
1468,114 76 1 0 113,18,114 35 72 81 113,18,6,0,19,1,3,37,var_0 counter_var_1 +,6,counter_var_0 var_1 +
1469,114 93 43 40 113,15,114 12 26 25 113,6,12,9,25,20,3,31,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1470,114 96 112 13 113,22,114 51 36 19 113,9,22,13,19,20,13,28,var_0 counter_var_1 +,35,counter_var_0 var_1 +
1471,114 48 78 107 113,33,114 54 83 3 113,19,25,14,3,9,14,22,var_0 counter_var_1 +,39,counter_var_0 var_1 +
1472,114 102 39 36 113,20,114 59 101 39 113,15,1,5,8,16,9,23,var_0 counter_var_1 +,6,counter_var_0 var_1 +
1473,114 93 38 59 113,34,114 7 29 17 113,6,7,28,17,15,6,23,var_0 counter_var_1 +,35,counter_var_0 var_1 +
1474,114 95 18 72 113,18,114 52 4 78 113,8,23,10,16,18,4,24,var_0 counter_var_1 +,33,counter_var_0 var_1 +
1475,114 101 34 47 113,30,114 76 103 61 113,14,18,16,30,11,11,44,var_0 counter_var_1 +,34,counter_var_0 var_1 +
1476,114 75 111 79 113,34,114 85 47 93 113,17,27,17,0,19,1,17,var_0 counter_var_1 +,44,counter_var_0 var_1 +
1477,114 69 48 95 113,13,114 69 29 17 113,11,11,2,17,2,6,28,var_0 counter_var_1 +,13,counter_var_0 var_1 +
1478,114 47 88 16 113,34,114 92 68 71 113,18,5,16,9,19,22,27,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1479,114 48 69 104 113,30,114 106 102 45 113,19,19,11,14,0,10,33,var_0 counter_var_1 +,30,counter_var_0 var_1 +
1480,114 95 25 20 113,28,114 12 1 0 113,8,12,20,0,2,1,8,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1481,114 97 21 49 113,28,114 49 103 61 113,10,20,18,30,21,11,40,var_0 counter_var_1 +,38,counter_var_0 var_1 +
1482,114 22 91 106 113,35,114 93 32 1 113,22,6,13,1,22,9,23,var_0 counter_var_1 +,19,counter_var_0 var_1 +
1483,114 43 20 50 113,33,114 65 24 35 113,14,7,19,4,20,1,18,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1484,114 10 75 8 113,18,114 28 79 58 113,10,28,8,27,6,10,37,var_0 counter_var_1 +,36,counter_var_0 var_1 +
1485,114 85 7 22 113,49,114 68 8 57 113,27,10,22,26,7,8,53,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1486,114 72 90 102 113,23,114 56 35 37 113,14,27,9,6,21,12,20,var_0 counter_var_1 +,36,counter_var_0 var_1 +
1487,114 58 79 58 113,27,114 20 2 84 113,0,20,27,22,10,2,22,var_0 counter_var_1 +,47,counter_var_0 var_1 +
1488,114 88 49 32 113,2,114 75 35 37 113,1,17,1,6,3,12,7,var_0 counter_var_1 +,18,counter_var_0 var_1 +
1489,114 0 84 44 113,13,114 93 72 81 113,0,6,13,19,15,3,19,var_0 counter_var_1 +,19,counter_var_0 var_1 +
1490,114 105 51 42 113,29,114 70 9 70 113,18,12,11,8,5,9,26,var_0 counter_var_1 +,23,counter_var_0 var_1 +
1491,114 91 61 89 113,31,114 74 44 41 113,4,16,27,10,15,21,14,var_0 counter_var_1 +,43,counter_var_0 var_1 +
1492,114 57 76 54 113,51,114 70 95 109 113,28,12,23,16,7,3,44,var_0 counter_var_1 +,35,counter_var_0 var_1 +
1493,114 55 42 46 113,41,114 13 46 87 113,26,13,15,25,19,0,51,var_0 counter_var_1 +,28,counter_var_0 var_1 +
1494,114 19 20 50 113,38,114 54 15 62 113,19,25,19,0,20,15,19,var_0 counter_var_1 +,44,counter_var_0 var_1 +
1495,114 21 31 82 113,41,114 7 56 5 113,21,7,20,5,8,10,26,var_0 counter_var_1 +,27,counter_var_0 var_1 +
1496,114 70 17 112 113,31,114 85 2 84 113,12,27,19,22,17,2,34,var_0 counter_var_1 +,46,counter_var_0 var_1 +
1497,114 39 5 24 113,34,114 112 70 77 113,10,25,24,15,5,1,25,var_0 counter_var_1 +,49,counter_var_0 var_1 +
1498,114 52 68 71 113,32,114 81 93 105 113,23,23,9,12,22,1,35,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1499,114 18 69 104 113,29,114 79 24 35 113,18,21,11,4,0,1,22,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1500,114 38 29 17 113,26,114 34 102 45 113,9,5,17,14,6,10,23,var_0 counter_var_1 +,22,counter_var_0 var_1 +
1501,114 65 94 96 113,10,114 28 23 98 113,7,28,3,5,2,0,12,var_0 counter_var_1 +,31,counter_var_0 var_1 +
1502,114 95 56 5 113,13,114 96 56 5 113,8,9,5,5,10,10,13,var_0 counter_var_1 +,14,counter_var_0 var_1 +
1503,114 70 39 36 113,17,114 36 70 77 113,12,7,5,15,16,1,27,var_0 counter_var_1 +,12,counter_var_0 var_1 +
1504,114 27 19 15 113,42,114 46 54 53 113,27,17,15,22,19,8,49,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1505,114 91 35 37 113,10,114 30 94 96 113,4,1,6,3,12,2,7,var_0 counter_var_1 +,7,counter_var_0 var_1 +
1506,114 111 58 2 113,26,114 9 92 51 113,24,9,2,20,12,0,44,var_0 counter_var_1 +,11,counter_var_0 var_1 +
1507,114 41 17 112 113,31,114 46 10 11 113,12,17,19,11,17,10,23,var_0 counter_var_1 +,36,counter_var_0 var_1 +
1508,114 14 7 22 113,36,114 108 99 92 113,14,21,22,30,7,7,44,var_0 counter_var_1 +,43,counter_var_0 var_1 +
1509,114 35 0 38 113,13,114 76 47 93 113,6,18,7,0,0,1,6,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1510,114 74 97 23 113,39,114 9 18 72 113,16,9,23,10,5,18,26,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1511,114 85 62 43 113,39,114 41 29 17 113,27,12,12,17,16,6,44,var_0 counter_var_1 +,24,counter_var_0 var_1 +
1512,114 79 21 49 113,39,114 39 88 16 113,21,10,18,16,21,19,37,var_0 counter_var_1 +,28,counter_var_0 var_1 +
1513,114 41 64 66 113,16,114 48 6 64 113,12,19,4,2,18,6,14,var_0 counter_var_1 +,23,counter_var_0 var_1 +
1514,114 83 89 29 113,54,114 41 105 111 113,25,12,29,18,20,13,43,var_0 counter_var_1 +,41,counter_var_0 var_1 +
1515,114 91 40 76 113,18,114 81 24 35 113,4,23,14,4,17,1,8,var_0 counter_var_1 +,37,counter_var_0 var_1 +
1516,114 57 55 10 113,38,114 6 83 3 113,28,6,10,3,9,14,31,var_0 counter_var_1 +,16,counter_var_0 var_1 +
1517,114 13 1 0 113,13,114 74 99 92 113,13,16,0,30,1,7,43,var_0 counter_var_1 +,16,counter_var_0 var_1 +
1518,114 5 35 37 113,11,114 107 91 106 113,5,20,6,13,12,22,18,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1519,114 101 110 108 113,29,114 6 84 44 113,14,6,15,13,18,15,27,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1520,114 31 103 61 113,32,114 49 36 19 113,2,20,30,19,11,13,21,var_0 counter_var_1 +,50,counter_var_0 var_1 +
1521,114 29 29 17 113,17,114 112 3 86 113,0,25,17,24,6,3,24,var_0 counter_var_1 +,42,counter_var_0 var_1 +
1522,114 48 48 95 113,21,114 3 104 4 113,19,3,2,4,2,12,23,var_0 counter_var_1 +,5,counter_var_0 var_1 +
1523,114 109 54 53 113,44,114 50 57 97 113,22,21,22,4,8,11,26,var_0 counter_var_1 +,43,counter_var_0 var_1 +
1524,114 69 23 98 113,16,114 100 29 17 113,11,13,5,17,0,6,28,var_0 counter_var_1 +,18,counter_var_0 var_1 +
1525,114 8 44 41 113,18,114 108 23 98 113,8,21,10,5,21,0,13,var_0 counter_var_1 +,31,counter_var_0 var_1 +
1526,114 92 39 36 113,10,114 64 36 19 113,5,6,5,19,16,13,24,var_0 counter_var_1 +,11,counter_var_0 var_1 +
1527,114 26 7 22 113,48,114 106 100 75 113,26,19,22,13,7,8,39,var_0 counter_var_1 +,41,counter_var_0 var_1 +
1528,114 70 16 21 113,33,114 91 109 65 113,12,4,21,3,16,17,15,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1529,114 110 102 45 113,37,114 97 102 45 113,23,10,14,14,10,10,37,var_0 counter_var_1 +,24,counter_var_0 var_1 +
1530,114 32 109 65 113,6,114 67 106 56 113,3,9,3,25,17,14,28,var_0 counter_var_1 +,12,counter_var_0 var_1 +
1531,114 87 106 56 113,25,114 13 15 62 113,0,13,25,0,14,15,0,var_0 counter_var_1 +,38,counter_var_0 var_1 +
1532,114 16 22 12 113,28,114 60 19 15 113,16,2,12,15,22,19,31,var_0 counter_var_1 +,14,counter_var_0 var_1 +
1533,114 89 110 108 113,17,114 16 101 39 113,2,16,15,8,18,9,10,var_0 counter_var_1 +,31,counter_var_0 var_1 +
1534,114 97 98 74 113,22,114 60 61 89 113,10,2,12,27,6,15,37,var_0 counter_var_1 +,14,counter_var_0 var_1 +
1535,114 44 45 103 113,25,114 15 66 88 113,15,15,10,26,22,20,41,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1536,114 13 8 57 113,39,114 39 17 112 113,13,10,26,19,8,17,32,var_0 counter_var_1 +,36,counter_var_0 var_1 +
1537,114 66 92 51 113,28,114 94 54 53 113,8,7,20,22,0,8,30,var_0 counter_var_1 +,27,counter_var_0 var_1 +
1538,114 110 54 53 113,45,114 65 111 79 113,23,7,22,17,8,19,40,var_0 counter_var_1 +,29,counter_var_0 var_1 +
1539,114 108 27 101 113,29,114 76 97 23 113,21,18,8,23,4,5,44,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1540,114 57 29 17 113,45,114 97 65 67 113,28,10,17,5,6,19,33,var_0 counter_var_1 +,27,counter_var_0 var_1 +
1541,114 112 103 61 113,55,114 40 40 76 113,25,11,30,14,11,17,39,var_0 counter_var_1 +,41,counter_var_0 var_1 +
1542,114 84 37 110 113,43,114 80 15 62 113,26,22,17,0,14,15,26,var_0 counter_var_1 +,39,counter_var_0 var_1 +
1543,114 4 75 8 113,12,114 87 84 44 113,4,0,8,13,6,15,17,var_0 counter_var_1 +,8,counter_var_0 var_1 +
1544,114 98 44 41 113,21,114 111 57 97 113,11,24,10,4,21,11,15,var_0 counter_var_1 +,34,counter_var_0 var_1 +
1545,114 40 46 87 113,36,114 49 59 30 113,11,20,25,30,0,13,41,var_0 counter_var_1 +,45,counter_var_0 var_1 +
1546,114 62 20 50 113,23,114 84 15 62 113,4,26,19,0,20,15,4,var_0 counter_var_1 +,45,counter_var_0 var_1 +
1547,114 60 91 106 113,15,114 19 1 0 113,2,19,13,0,22,1,2,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1548,114 86 94 96 113,31,114 19 70 77 113,28,19,3,15,2,1,43,var_0 counter_var_1 +,22,counter_var_0 var_1 +
1549,114 80 5 24 113,46,114 45 19 15 113,22,16,24,15,5,19,37,var_0 counter_var_1 +,40,counter_var_0 var_1 +
1550,114 37 68 71 113,17,114 2 56 5 113,8,2,9,5,22,10,13,var_0 counter_var_1 +,11,counter_var_0 var_1 +
1551,114 12 57 97 113,16,114 101 51 42 113,12,14,4,11,11,5,23,var_0 counter_var_1 +,18,counter_var_0 var_1 +
1552,114 62 48 95 113,6,114 47 75 8 113,4,18,2,8,2,6,12,var_0 counter_var_1 +,20,counter_var_0 var_1 +
1553,114 4 21 49 113,22,114 65 62 43 113,4,7,18,12,21,16,16,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1554,114 28 24 35 113,32,114 66 104 4 113,28,8,4,4,1,12,32,var_0 counter_var_1 +,12,counter_var_0 var_1 +
1555,114 82 54 53 113,46,114 97 107 28 113,24,10,22,28,8,15,52,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1556,114 55 100 75 113,39,114 19 11 6 113,26,19,13,6,8,11,32,var_0 counter_var_1 +,32,counter_var_0 var_1 +
