,data,labels,counterfactual_data,var_0,counter_var_0,var_1,counter_var_1,aux_0,counter_aux_0,CF_Label_0,CF_FN_0,CF_Label_1,CF_FN_1
882,115 9 5 47 113,14,115 99 55 48 113,9,12,5,9,16,17,18,var_0 counter_var_1 +,17,counter_var_0 var_1 +
883,115 99 58 98 113,24,115 68 30 70 113,12,10,12,7,5,8,19,var_0 counter_var_1 +,22,counter_var_0 var_1 +
884,115 41 78 65 113,21,115 102 43 110 113,12,15,9,20,3,17,32,var_0 counter_var_1 +,24,counter_var_0 var_1 +
885,115 20 41 22 113,38,115 68 12 21 113,20,10,18,12,22,21,32,var_0 counter_var_1 +,28,counter_var_0 var_1 +
886,115 49 22 75 113,42,115 22 48 89 113,20,22,22,2,13,27,22,var_0 counter_var_1 +,44,counter_var_0 var_1 +
887,115 29 67 46 113,21,115 17 55 48 113,0,17,21,9,15,17,9,var_0 counter_var_1 +,38,counter_var_0 var_1 +
888,115 71 104 84 113,25,115 3 24 5 113,13,3,12,1,22,5,14,var_0 counter_var_1 +,15,counter_var_0 var_1 +
889,115 63 59 23 113,18,115 91 4 52 113,5,4,13,4,23,21,9,var_0 counter_var_1 +,17,counter_var_0 var_1 +
890,115 87 108 58 113,16,115 74 47 34 113,0,16,16,1,27,3,1,var_0 counter_var_1 +,32,counter_var_0 var_1 +
891,115 99 49 72 113,15,115 106 63 43 113,12,19,3,17,10,12,29,var_0 counter_var_1 +,22,counter_var_0 var_1 +
892,115 94 67 46 113,28,115 0 104 84 113,7,0,21,12,15,22,19,var_0 counter_var_1 +,21,counter_var_0 var_1 +
893,115 82 59 23 113,37,115 3 27 88 113,24,3,13,4,23,26,28,var_0 counter_var_1 +,16,counter_var_0 var_1 +
894,115 74 2 63 113,18,115 64 89 28 113,16,6,2,20,1,28,36,var_0 counter_var_1 +,8,counter_var_0 var_1 +
895,115 39 94 39 113,12,115 112 5 47 113,10,25,2,5,8,16,15,var_0 counter_var_1 +,27,counter_var_0 var_1 +
896,115 40 19 86 113,30,115 33 26 112 113,11,4,19,3,24,19,14,var_0 counter_var_1 +,23,counter_var_0 var_1 +
897,115 52 98 78 113,29,115 106 40 11 113,23,19,6,17,16,11,40,var_0 counter_var_1 +,25,counter_var_0 var_1 +
898,115 8 28 7 113,13,115 3 90 90 113,8,3,5,21,7,28,29,var_0 counter_var_1 +,8,counter_var_0 var_1 +
899,115 93 103 49 113,17,115 19 64 19 113,6,19,11,18,18,19,24,var_0 counter_var_1 +,30,counter_var_0 var_1 +
900,115 109 63 43 113,39,115 56 16 94 113,22,27,17,16,12,1,38,var_0 counter_var_1 +,44,counter_var_0 var_1 +
901,115 80 28 7 113,27,115 99 34 27 113,22,12,5,11,7,27,33,var_0 counter_var_1 +,17,counter_var_0 var_1 +
902,115 104 102 16 113,27,115 104 30 70 113,17,17,10,7,16,8,24,var_0 counter_var_1 +,27,counter_var_0 var_1 +
903,115 55 78 65 113,35,115 99 4 52 113,26,12,9,4,3,21,30,var_0 counter_var_1 +,21,counter_var_0 var_1 +
904,115 97 94 39 113,12,115 47 15 53 113,10,18,2,15,8,22,25,var_0 counter_var_1 +,20,counter_var_0 var_1 +
905,115 33 20 8 113,24,115 25 68 100 113,4,25,20,22,8,7,26,var_0 counter_var_1 +,45,counter_var_0 var_1 +
906,115 54 43 110 113,45,115 80 86 45 113,25,22,20,17,17,14,42,var_0 counter_var_1 +,42,counter_var_0 var_1 +
907,115 51 110 61 113,40,115 55 82 67 113,22,26,18,13,30,5,35,var_0 counter_var_1 +,44,counter_var_0 var_1 +
908,115 12 53 51 113,19,115 18 84 32 113,12,18,7,15,20,1,27,var_0 counter_var_1 +,25,counter_var_0 var_1 +
909,115 1 93 37 113,2,115 32 30 70 113,1,3,1,7,6,8,8,var_0 counter_var_1 +,4,counter_var_0 var_1 +
910,115 77 30 70 113,26,115 60 31 109 113,19,2,7,8,8,16,27,var_0 counter_var_1 +,9,counter_var_0 var_1 +
911,115 102 108 58 113,31,115 11 47 34 113,15,11,16,1,27,3,16,var_0 counter_var_1 +,27,counter_var_0 var_1 +
912,115 111 0 101 113,24,115 41 96 6 113,24,12,0,4,8,6,28,var_0 counter_var_1 +,12,counter_var_0 var_1 +
913,115 21 23 4 113,21,115 108 63 43 113,21,21,0,17,4,12,38,var_0 counter_var_1 +,21,counter_var_0 var_1 +
914,115 45 42 55 113,35,115 91 92 2 113,16,4,19,0,24,2,16,var_0 counter_var_1 +,23,counter_var_0 var_1 +
915,115 68 112 103 113,30,115 95 2 63 113,10,8,20,2,10,1,12,var_0 counter_var_1 +,28,counter_var_0 var_1 +
916,115 57 104 84 113,40,115 94 84 32 113,28,7,12,15,22,1,43,var_0 counter_var_1 +,19,counter_var_0 var_1 +
917,115 70 50 77 113,16,115 83 26 112 113,12,25,4,3,15,19,15,var_0 counter_var_1 +,29,counter_var_0 var_1 +
918,115 93 48 89 113,8,115 58 62 41 113,6,0,2,16,27,10,22,var_0 counter_var_1 +,2,counter_var_0 var_1 +
919,115 51 111 12 113,41,115 46 62 41 113,22,17,19,16,12,10,38,var_0 counter_var_1 +,36,counter_var_0 var_1 +
920,115 8 47 34 113,9,115 7 83 38 113,8,7,1,14,3,7,22,var_0 counter_var_1 +,8,counter_var_0 var_1 +
921,115 98 7 10 113,18,115 96 81 54 113,11,9,7,12,10,23,23,var_0 counter_var_1 +,16,counter_var_0 var_1 +
922,115 0 77 105 113,8,115 2 37 42 113,0,2,8,14,12,11,14,var_0 counter_var_1 +,10,counter_var_0 var_1 +
923,115 97 37 42 113,24,115 44 99 85 113,10,15,14,7,11,23,17,var_0 counter_var_1 +,29,counter_var_0 var_1 +
924,115 103 62 41 113,32,115 109 93 37 113,16,22,16,1,10,6,17,var_0 counter_var_1 +,38,counter_var_0 var_1 +
925,115 55 87 69 113,44,115 64 3 15 113,26,6,18,3,7,15,29,var_0 counter_var_1 +,24,counter_var_0 var_1 +
926,115 46 81 54 113,29,115 74 18 73 113,17,16,12,18,23,11,35,var_0 counter_var_1 +,28,counter_var_0 var_1 +
927,115 111 7 10 113,31,115 55 73 96 113,24,26,7,4,10,3,28,var_0 counter_var_1 +,33,counter_var_0 var_1 +
928,115 98 65 17 113,30,115 14 41 22 113,11,14,19,18,17,22,29,var_0 counter_var_1 +,33,counter_var_0 var_1 +
929,115 82 32 64 113,33,115 17 62 41 113,24,17,9,16,2,10,40,var_0 counter_var_1 +,26,counter_var_0 var_1 +
930,115 92 98 78 113,11,115 80 56 59 113,5,22,6,10,16,28,15,var_0 counter_var_1 +,28,counter_var_0 var_1 +
931,115 57 32 64 113,37,115 51 7 10 113,28,22,9,7,2,10,35,var_0 counter_var_1 +,31,counter_var_0 var_1 +
932,115 27 63 43 113,44,115 5 76 93 113,27,5,17,7,12,0,34,var_0 counter_var_1 +,22,counter_var_0 var_1 +
933,115 30 109 79 113,18,115 24 56 59 113,1,24,17,10,17,28,11,var_0 counter_var_1 +,41,counter_var_0 var_1 +
934,115 37 3 15 113,11,115 19 96 6 113,8,19,3,4,15,6,12,var_0 counter_var_1 +,22,counter_var_0 var_1 +
935,115 11 104 84 113,23,115 77 26 112 113,11,19,12,3,22,19,14,var_0 counter_var_1 +,31,counter_var_0 var_1 +
936,115 20 111 12 113,39,115 75 1 40 113,20,17,19,1,12,9,21,var_0 counter_var_1 +,36,counter_var_0 var_1 +
937,115 61 16 94 113,19,115 69 46 80 113,3,11,16,0,1,18,3,var_0 counter_var_1 +,27,counter_var_0 var_1 +
938,115 10 42 55 113,29,115 86 87 69 113,10,28,19,18,24,7,28,var_0 counter_var_1 +,47,counter_var_0 var_1 +
939,115 61 9 87 113,12,115 59 33 50 113,3,1,9,10,25,19,13,var_0 counter_var_1 +,10,counter_var_0 var_1 +
940,115 21 65 17 113,40,115 63 55 48 113,21,5,19,9,17,17,30,var_0 counter_var_1 +,24,counter_var_0 var_1 +
941,115 74 23 4 113,16,115 70 11 30 113,16,12,0,11,4,30,27,var_0 counter_var_1 +,12,counter_var_0 var_1 +
942,115 62 24 5 113,5,115 11 90 90 113,4,11,1,21,5,28,25,var_0 counter_var_1 +,12,counter_var_0 var_1 +
943,115 46 33 50 113,27,115 7 54 83 113,17,7,10,8,19,21,25,var_0 counter_var_1 +,17,counter_var_0 var_1 +
944,115 55 72 71 113,29,115 0 105 62 113,26,0,3,13,9,0,39,var_0 counter_var_1 +,3,counter_var_0 var_1 +
945,115 29 79 57 113,10,115 6 34 27 113,0,6,10,11,26,27,11,var_0 counter_var_1 +,16,counter_var_0 var_1 +
946,115 82 52 95 113,30,115 12 58 98 113,24,12,6,12,2,5,36,var_0 counter_var_1 +,18,counter_var_0 var_1 +
947,115 71 28 7 113,18,115 104 110 61 113,13,17,5,18,7,30,31,var_0 counter_var_1 +,22,counter_var_0 var_1 +
948,115 32 107 60 113,18,115 98 59 23 113,3,11,15,13,29,23,16,var_0 counter_var_1 +,26,counter_var_0 var_1 +
949,115 24 21 92 113,45,115 73 74 13 113,24,15,21,5,30,13,29,var_0 counter_var_1 +,36,counter_var_0 var_1 +
950,115 22 58 98 113,34,115 71 93 37 113,22,13,12,1,5,6,23,var_0 counter_var_1 +,25,counter_var_0 var_1 +
951,115 85 67 46 113,48,115 29 65 17 113,27,0,21,19,15,17,46,var_0 counter_var_1 +,21,counter_var_0 var_1 +
952,115 74 105 62 113,29,115 20 70 36 113,16,20,13,1,0,5,17,var_0 counter_var_1 +,33,counter_var_0 var_1 +
953,115 66 104 84 113,20,115 97 88 66 113,8,10,12,19,22,4,27,var_0 counter_var_1 +,22,counter_var_0 var_1 +
954,115 66 20 8 113,28,115 84 51 97 113,8,26,20,5,8,4,13,var_0 counter_var_1 +,46,counter_var_0 var_1 +
955,115 4 50 77 113,8,115 111 49 72 113,4,24,4,3,15,10,7,var_0 counter_var_1 +,28,counter_var_0 var_1 +
956,115 96 112 103 113,29,115 45 104 84 113,9,16,20,12,10,22,21,var_0 counter_var_1 +,36,counter_var_0 var_1 +
957,115 20 66 102 113,40,115 29 99 85 113,20,0,20,7,9,23,27,var_0 counter_var_1 +,20,counter_var_0 var_1 +
958,115 53 34 27 113,35,115 5 92 2 113,24,5,11,0,27,2,24,var_0 counter_var_1 +,16,counter_var_0 var_1 +
959,115 87 87 69 113,18,115 35 16 94 113,0,6,18,16,7,1,16,var_0 counter_var_1 +,24,counter_var_0 var_1 +
960,115 24 10 68 113,34,115 78 98 78 113,24,20,10,6,6,16,30,var_0 counter_var_1 +,30,counter_var_0 var_1 +
961,115 35 6 56 113,12,115 19 11 30 113,6,19,6,11,25,30,17,var_0 counter_var_1 +,25,counter_var_0 var_1 +
962,115 17 67 46 113,38,115 81 93 37 113,17,23,21,1,15,6,18,var_0 counter_var_1 +,44,counter_var_0 var_1 +
963,115 33 96 6 113,8,115 44 20 8 113,4,15,4,20,6,8,24,var_0 counter_var_1 +,19,counter_var_0 var_1 +
964,115 101 19 86 113,33,115 12 44 107 113,14,12,19,21,24,14,35,var_0 counter_var_1 +,31,counter_var_0 var_1 +
965,115 5 13 91 113,18,115 90 16 94 113,5,3,13,16,29,1,21,var_0 counter_var_1 +,16,counter_var_0 var_1 +
966,115 14 79 57 113,24,115 101 108 58 113,14,14,10,16,26,27,30,var_0 counter_var_1 +,24,counter_var_0 var_1 +
967,115 16 9 87 113,25,115 102 14 24 113,16,15,9,14,25,24,30,var_0 counter_var_1 +,24,counter_var_0 var_1 +
968,115 37 101 104 113,17,115 39 62 41 113,8,10,9,16,11,10,24,var_0 counter_var_1 +,19,counter_var_0 var_1 +
969,115 71 53 51 113,20,115 97 40 11 113,13,10,7,17,20,11,30,var_0 counter_var_1 +,17,counter_var_0 var_1 +
970,115 9 53 51 113,16,115 11 101 104 113,9,11,7,9,20,11,18,var_0 counter_var_1 +,18,counter_var_0 var_1 +
971,115 104 79 57 113,27,115 103 66 102 113,17,16,10,20,26,9,37,var_0 counter_var_1 +,26,counter_var_0 var_1 +
972,115 37 107 60 113,23,115 14 4 52 113,8,14,15,4,29,21,12,var_0 counter_var_1 +,29,counter_var_0 var_1 +
973,115 99 102 16 113,22,115 16 48 89 113,12,16,10,2,16,27,14,var_0 counter_var_1 +,26,counter_var_0 var_1 +
974,115 84 62 41 113,42,115 92 59 23 113,26,5,16,13,10,23,39,var_0 counter_var_1 +,21,counter_var_0 var_1 +
975,115 15 86 45 113,32,115 57 112 103 113,15,28,17,20,14,10,35,var_0 counter_var_1 +,45,counter_var_0 var_1 +
976,115 82 12 21 113,36,115 60 3 15 113,24,2,12,3,21,15,27,var_0 counter_var_1 +,14,counter_var_0 var_1 +
977,115 16 79 57 113,26,115 53 85 3 113,16,24,10,16,26,3,32,var_0 counter_var_1 +,34,counter_var_0 var_1 +
978,115 37 56 59 113,18,115 81 92 2 113,8,23,10,0,28,2,8,var_0 counter_var_1 +,33,counter_var_0 var_1 +
979,115 26 17 108 113,43,115 99 35 9 113,26,12,17,12,15,9,38,var_0 counter_var_1 +,29,counter_var_0 var_1 +
980,115 38 79 57 113,19,115 94 39 14 113,9,7,10,16,26,14,25,var_0 counter_var_1 +,17,counter_var_0 var_1 +
981,115 94 83 38 113,21,115 38 27 88 113,7,9,14,4,7,26,11,var_0 counter_var_1 +,23,counter_var_0 var_1 +
982,115 84 95 29 113,29,115 102 69 99 113,26,15,3,0,29,6,26,var_0 counter_var_1 +,18,counter_var_0 var_1 +
983,115 95 82 67 113,21,115 42 6 56 113,8,13,13,6,5,25,14,var_0 counter_var_1 +,26,counter_var_0 var_1 +
984,115 77 41 22 113,37,115 19 89 28 113,19,19,18,20,22,28,39,var_0 counter_var_1 +,37,counter_var_0 var_1 +
985,115 94 36 106 113,20,115 103 102 16 113,7,16,13,10,13,16,17,var_0 counter_var_1 +,29,counter_var_0 var_1 +
986,115 101 65 17 113,33,115 15 59 23 113,14,15,19,13,17,23,27,var_0 counter_var_1 +,34,counter_var_0 var_1 +
987,115 38 90 90 113,30,115 54 40 11 113,9,25,21,17,28,11,26,var_0 counter_var_1 +,46,counter_var_0 var_1 +
988,115 93 24 5 113,7,115 91 36 106 113,6,4,1,13,5,13,19,var_0 counter_var_1 +,5,counter_var_0 var_1 +
989,115 29 46 80 113,0,115 29 91 33 113,0,0,0,22,18,2,22,var_0 counter_var_1 +,0,counter_var_0 var_1 +
990,115 5 93 37 113,6,115 83 5 47 113,5,25,1,5,6,16,10,var_0 counter_var_1 +,26,counter_var_0 var_1 +
991,115 93 83 38 113,20,115 101 43 110 113,6,14,14,20,7,17,26,var_0 counter_var_1 +,28,counter_var_0 var_1 +
992,115 62 63 43 113,21,115 72 25 111 113,4,14,17,2,12,18,6,var_0 counter_var_1 +,31,counter_var_0 var_1 +
993,115 55 105 62 113,39,115 4 48 89 113,26,4,13,2,0,27,28,var_0 counter_var_1 +,17,counter_var_0 var_1 +
994,115 85 94 39 113,29,115 72 93 37 113,27,14,2,1,8,6,28,var_0 counter_var_1 +,16,counter_var_0 var_1 +
995,115 66 23 4 113,8,115 29 92 2 113,8,0,0,0,4,2,8,var_0 counter_var_1 +,0,counter_var_0 var_1 +
996,115 106 8 26 113,27,115 63 36 106 113,19,5,8,13,26,13,32,var_0 counter_var_1 +,13,counter_var_0 var_1 +
997,115 56 90 90 113,48,115 77 38 20 113,27,19,21,15,28,20,42,var_0 counter_var_1 +,40,counter_var_0 var_1 +
998,115 23 37 42 113,37,115 81 54 83 113,23,23,14,8,11,21,31,var_0 counter_var_1 +,37,counter_var_0 var_1 +
999,115 64 35 9 113,18,115 72 88 66 113,6,14,12,19,9,4,25,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1000,115 48 5 47 113,24,115 73 37 42 113,19,15,5,14,16,11,33,var_0 counter_var_1 +,20,counter_var_0 var_1 +
1001,115 90 17 108 113,20,115 81 110 61 113,3,23,17,18,15,30,21,var_0 counter_var_1 +,40,counter_var_0 var_1 +
1002,115 92 19 86 113,24,115 99 103 49 113,5,12,19,11,24,18,16,var_0 counter_var_1 +,31,counter_var_0 var_1 +
1003,115 28 84 32 113,43,115 53 66 102 113,28,24,15,20,1,9,48,var_0 counter_var_1 +,39,counter_var_0 var_1 +
1004,115 104 68 100 113,39,115 4 66 102 113,17,4,22,20,7,9,37,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1005,115 48 99 85 113,26,115 31 105 62 113,19,2,7,13,23,0,32,var_0 counter_var_1 +,9,counter_var_0 var_1 +
1006,115 23 42 55 113,42,115 32 42 55 113,23,3,19,19,24,24,42,var_0 counter_var_1 +,22,counter_var_0 var_1 +
1007,115 65 2 63 113,9,115 99 89 28 113,7,12,2,20,1,28,27,var_0 counter_var_1 +,14,counter_var_0 var_1 +
1008,115 30 66 102 113,21,115 99 84 32 113,1,12,20,15,9,1,16,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1009,115 24 5 47 113,29,115 110 92 2 113,24,23,5,0,16,2,24,var_0 counter_var_1 +,28,counter_var_0 var_1 +
1010,115 11 110 61 113,29,115 101 57 1 113,11,14,18,11,30,1,22,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1011,115 48 107 60 113,34,115 112 40 11 113,19,25,15,17,29,11,36,var_0 counter_var_1 +,40,counter_var_0 var_1 +
1012,115 75 74 13 113,22,115 68 103 49 113,17,10,5,11,13,18,28,var_0 counter_var_1 +,15,counter_var_0 var_1 +
1013,115 71 61 18 113,28,115 84 5 47 113,13,26,15,5,18,16,18,var_0 counter_var_1 +,41,counter_var_0 var_1 +
1014,115 104 90 90 113,38,115 101 107 60 113,17,14,21,15,28,29,32,var_0 counter_var_1 +,35,counter_var_0 var_1 +
1015,115 23 76 93 113,30,115 88 69 99 113,23,1,7,0,0,6,23,var_0 counter_var_1 +,8,counter_var_0 var_1 +
1016,115 112 93 37 113,26,115 57 59 23 113,25,28,1,13,6,23,38,var_0 counter_var_1 +,29,counter_var_0 var_1 +
1017,115 100 107 60 113,28,115 93 6 56 113,13,6,15,6,29,25,19,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1018,115 89 32 64 113,11,115 20 68 100 113,2,20,9,22,2,7,24,var_0 counter_var_1 +,29,counter_var_0 var_1 +
1019,115 16 102 16 113,26,115 84 109 79 113,16,26,10,17,16,17,33,var_0 counter_var_1 +,36,counter_var_0 var_1 +
1020,115 68 17 108 113,27,115 100 107 60 113,10,13,17,15,15,29,25,var_0 counter_var_1 +,30,counter_var_0 var_1 +
1021,115 47 68 100 113,40,115 51 21 92 113,18,22,22,21,7,30,39,var_0 counter_var_1 +,44,counter_var_0 var_1 +
1022,115 59 62 41 113,17,115 85 67 46 113,1,27,16,21,10,15,22,var_0 counter_var_1 +,43,counter_var_0 var_1 +
1023,115 29 12 21 113,12,115 76 106 35 113,0,18,12,14,21,4,14,var_0 counter_var_1 +,30,counter_var_0 var_1 +
1024,115 35 41 22 113,24,115 101 32 64 113,6,14,18,9,22,2,15,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1025,115 83 81 54 113,37,115 64 82 67 113,25,6,12,13,23,5,38,var_0 counter_var_1 +,18,counter_var_0 var_1 +
1026,115 64 2 63 113,8,115 110 48 89 113,6,23,2,2,1,27,8,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1027,115 54 24 5 113,26,115 20 91 33 113,25,20,1,22,5,2,47,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1028,115 39 102 16 113,20,115 32 9 87 113,10,3,10,9,16,25,19,var_0 counter_var_1 +,13,counter_var_0 var_1 +
1029,115 30 7 10 113,8,115 26 58 98 113,1,26,7,12,10,5,13,var_0 counter_var_1 +,33,counter_var_0 var_1 +
1030,115 88 93 37 113,2,115 81 111 12 113,1,23,1,19,6,12,20,var_0 counter_var_1 +,24,counter_var_0 var_1 +
1031,115 17 62 41 113,33,115 63 106 35 113,17,5,16,14,10,4,31,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1032,115 61 71 74 113,5,115 95 86 45 113,3,8,2,17,12,14,20,var_0 counter_var_1 +,10,counter_var_0 var_1 +
1033,115 68 3 15 113,13,115 39 80 31 113,10,10,3,11,15,0,21,var_0 counter_var_1 +,13,counter_var_0 var_1 +
1034,115 99 43 110 113,32,115 1 11 30 113,12,1,20,11,17,30,23,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1035,115 13 75 82 113,19,115 107 79 57 113,13,20,6,10,20,26,23,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1036,115 102 32 64 113,24,115 110 102 16 113,15,23,9,10,2,16,25,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1037,115 32 17 108 113,20,115 51 66 102 113,3,22,17,20,15,9,23,var_0 counter_var_1 +,39,counter_var_0 var_1 +
1038,115 103 101 104 113,25,115 44 106 35 113,16,15,9,14,11,4,30,var_0 counter_var_1 +,24,counter_var_0 var_1 +
1039,115 92 78 65 113,14,115 40 7 10 113,5,11,9,7,3,10,12,var_0 counter_var_1 +,20,counter_var_0 var_1 +
1040,115 100 84 32 113,28,115 73 21 92 113,13,15,15,21,1,30,34,var_0 counter_var_1 +,30,counter_var_0 var_1 +
1041,115 16 47 34 113,17,115 6 9 87 113,16,6,1,9,3,25,25,var_0 counter_var_1 +,7,counter_var_0 var_1 +
1042,115 3 12 21 113,15,115 80 65 17 113,3,22,12,19,21,17,22,var_0 counter_var_1 +,34,counter_var_0 var_1 +
1043,115 59 67 46 113,22,115 36 55 48 113,1,7,21,9,15,17,10,var_0 counter_var_1 +,28,counter_var_0 var_1 +
1044,115 94 92 2 113,7,115 85 2 63 113,7,27,0,2,2,1,9,var_0 counter_var_1 +,27,counter_var_0 var_1 +
1045,115 24 36 106 113,37,115 17 51 97 113,24,17,13,5,13,4,29,var_0 counter_var_1 +,30,counter_var_0 var_1 +
1046,115 88 91 33 113,23,115 28 28 7 113,1,28,22,5,2,7,6,var_0 counter_var_1 +,50,counter_var_0 var_1 +
1047,115 21 51 97 113,26,115 81 81 54 113,21,23,5,12,4,23,33,var_0 counter_var_1 +,28,counter_var_0 var_1 +
1048,115 69 73 96 113,15,115 99 68 100 113,11,12,4,22,3,7,33,var_0 counter_var_1 +,16,counter_var_0 var_1 +
1049,115 107 66 102 113,40,115 6 74 13 113,20,6,20,5,9,13,25,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1050,115 82 56 59 113,34,115 49 86 45 113,24,20,10,17,28,14,41,var_0 counter_var_1 +,30,counter_var_0 var_1 +
1051,115 86 20 8 113,48,115 57 71 74 113,28,28,20,2,8,12,30,var_0 counter_var_1 +,48,counter_var_0 var_1 +
1052,115 86 104 84 113,40,115 69 33 50 113,28,11,12,10,22,19,38,var_0 counter_var_1 +,23,counter_var_0 var_1 +
1053,115 85 99 85 113,34,115 103 79 57 113,27,16,7,10,23,26,37,var_0 counter_var_1 +,23,counter_var_0 var_1 +
1054,115 98 16 94 113,27,115 105 69 99 113,11,18,16,0,1,6,11,var_0 counter_var_1 +,34,counter_var_0 var_1 +
1055,115 92 91 33 113,27,115 83 37 42 113,5,25,22,14,2,11,19,var_0 counter_var_1 +,47,counter_var_0 var_1 +
1056,115 42 67 46 113,34,115 46 46 80 113,13,17,21,0,15,18,13,var_0 counter_var_1 +,38,counter_var_0 var_1 +
1057,115 102 10 68 113,25,115 91 83 38 113,15,4,10,14,6,7,29,var_0 counter_var_1 +,14,counter_var_0 var_1 +
1058,115 102 37 42 113,29,115 107 109 79 113,15,20,14,17,11,17,32,var_0 counter_var_1 +,34,counter_var_0 var_1 +
1059,115 46 61 18 113,32,115 38 43 110 113,17,9,15,20,18,17,37,var_0 counter_var_1 +,24,counter_var_0 var_1 +
1060,115 56 44 107 113,48,115 8 92 2 113,27,8,21,0,14,2,27,var_0 counter_var_1 +,29,counter_var_0 var_1 +
1061,115 104 13 91 113,30,115 0 18 73 113,17,0,13,18,29,11,35,var_0 counter_var_1 +,13,counter_var_0 var_1 +
1062,115 100 72 71 113,16,115 30 79 57 113,13,1,3,10,9,26,23,var_0 counter_var_1 +,4,counter_var_0 var_1 +
1063,115 79 33 50 113,31,115 101 76 93 113,21,14,10,7,19,0,28,var_0 counter_var_1 +,24,counter_var_0 var_1 +
1064,115 22 66 102 113,42,115 63 21 92 113,22,5,20,21,9,30,43,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1065,115 77 9 87 113,28,115 93 100 0 113,19,6,9,8,25,0,27,var_0 counter_var_1 +,15,counter_var_0 var_1 +
1066,115 95 53 51 113,15,115 76 105 62 113,8,18,7,13,20,0,21,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1067,115 39 17 108 113,27,115 72 18 73 113,10,14,17,18,15,11,28,var_0 counter_var_1 +,31,counter_var_0 var_1 +
1068,115 73 21 92 113,36,115 41 49 72 113,15,12,21,3,30,10,18,var_0 counter_var_1 +,33,counter_var_0 var_1 +
1069,115 54 27 88 113,29,115 52 12 21 113,25,23,4,12,26,21,37,var_0 counter_var_1 +,27,counter_var_0 var_1 +
1070,115 40 14 24 113,25,115 43 45 76 113,11,14,14,22,24,14,33,var_0 counter_var_1 +,28,counter_var_0 var_1 +
1071,115 38 19 86 113,28,115 94 19 86 113,9,7,19,19,24,24,28,var_0 counter_var_1 +,26,counter_var_0 var_1 +
1072,115 76 105 62 113,31,115 103 62 41 113,18,16,13,16,0,10,34,var_0 counter_var_1 +,29,counter_var_0 var_1 +
1073,115 51 19 86 113,41,115 92 98 78 113,22,5,19,6,24,16,28,var_0 counter_var_1 +,24,counter_var_0 var_1 +
1074,115 89 60 44 113,16,115 27 86 45 113,2,27,14,17,13,14,19,var_0 counter_var_1 +,41,counter_var_0 var_1 +
1075,115 89 82 67 113,15,115 66 88 66 113,2,8,13,19,5,4,21,var_0 counter_var_1 +,21,counter_var_0 var_1 +
1076,115 78 32 64 113,29,115 89 41 22 113,20,2,9,18,2,22,38,var_0 counter_var_1 +,11,counter_var_0 var_1 +
1077,115 57 46 80 113,28,115 80 97 81 113,28,22,0,5,18,19,33,var_0 counter_var_1 +,22,counter_var_0 var_1 +
1078,115 58 20 8 113,20,115 91 102 16 113,0,4,20,10,8,16,10,var_0 counter_var_1 +,24,counter_var_0 var_1 +
1079,115 66 30 70 113,15,115 54 21 92 113,8,25,7,21,8,30,29,var_0 counter_var_1 +,32,counter_var_0 var_1 +
1080,115 32 16 94 113,19,115 12 101 104 113,3,12,16,9,1,11,12,var_0 counter_var_1 +,28,counter_var_0 var_1 +
1081,115 66 111 12 113,27,115 35 71 74 113,8,6,19,2,12,12,10,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1082,115 87 30 70 113,7,115 45 89 28 113,0,16,7,20,8,28,20,var_0 counter_var_1 +,23,counter_var_0 var_1 +
1083,115 100 104 84 113,25,115 13 72 71 113,13,13,12,3,22,9,16,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1084,115 36 87 69 113,25,115 46 40 11 113,7,17,18,17,7,11,24,var_0 counter_var_1 +,35,counter_var_0 var_1 +
1085,115 59 2 63 113,3,115 38 91 33 113,1,9,2,22,1,2,23,var_0 counter_var_1 +,11,counter_var_0 var_1 +
1086,115 80 19 86 113,41,115 48 26 112 113,22,19,19,3,24,19,25,var_0 counter_var_1 +,38,counter_var_0 var_1 +
1087,115 106 65 17 113,38,115 32 39 14 113,19,3,19,16,17,14,35,var_0 counter_var_1 +,22,counter_var_0 var_1 +
1088,115 14 81 54 113,26,115 100 108 58 113,14,13,12,16,23,27,30,var_0 counter_var_1 +,25,counter_var_0 var_1 +
1089,115 65 31 109 113,15,115 77 103 49 113,7,19,8,11,16,18,18,var_0 counter_var_1 +,27,counter_var_0 var_1 +
1090,115 28 59 23 113,41,115 7 67 46 113,28,7,13,21,23,15,49,var_0 counter_var_1 +,20,counter_var_0 var_1 +
